"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACOT1",20.9679573464768,0.444245283931239,0.488969441998242,0.908533838261484,0.363596244189205,0.566383811873028
"ACOT11",37.3367192412807,0.028758773999518,0.415683454959587,0.0691843123809532,0.944842910091483,0.972238424221831
"ACOT12",2.41438171930697,0.815800037972748,0.81634587756783,0.999331362342752,0.317634197519017,0.524862263299605
"ACOT13",371.680691509025,-0.0220128310381006,0.226556723987861,-0.0971625588975238,0.922597300990054,0.960267459174182
"ACOT2",154.998983440441,0.586691864323133,0.391830663353223,1.49730972890769,0.134312684561748,0.308473578545568
"ACOT4",41.115494400659,0.572678620495411,0.509298948112817,1.12444493085533,0.260824320093426,0.465665422182514
"ACOT6",2.50117768363278,-0.11861740396352,0.803660705274807,-0.147596371435082,0.882661318911699,0.93835571709495
"ACOT7",149.758944867154,0.201926997660746,0.406277580102556,0.497017328915304,0.619176831297515,0.774777210692125
"ACOT8",118.16445482117,0.37572688421857,0.253783152947296,1.48050364988806,0.138738887402591,0.314928352784249
"ACOT9",389.693614955012,-1.21139682382629,0.464592825349674,-2.60743764804061,NA,NA
"ACOX1",2004.77749387684,-0.91128818339171,0.471989623385471,-1.93073774981588,NA,NA
"ACOX2",66.3716434834491,-0.193191778990918,0.697690829996238,-0.276901702996383,0.781855584906221,0.879088122817209
"ACOX3",138.586208981862,0.360636502541598,0.367285788115444,0.981896153379733,0.326151011008381,0.532831850296757
"ACOXL",13.0241461587156,-0.966124089381943,0.706100313696247,-1.36825330713216,0.171232800848118,0.358357953156608
"ACP1",604.956539397743,-0.0238429436237629,0.252403379050878,-0.0944636466968882,0.924740859009858,0.961158479234402
"ACP2",209.063580923559,0.124836477055737,0.302175027269239,0.413126386332735,0.679514018158862,0.816408870075566
"ACP5",368.39643007379,0.128566078160156,0.494907959336517,0.259777754094951,0.795035211647099,0.887036083750164
"ACP6",86.1042384647771,-0.202684262859564,0.410828716737581,-0.493354662422562,0.621762011127795,0.77650912324213
"ACPP",20.820071920641,-0.665204963563579,0.507210249235913,-1.31149747972498,0.189689744650926,0.382250528529674
"ACPT",7.7812907343745,0.994672165811246,0.57131309877133,1.74102811216896,0.0816786509509792,0.22652053189664
"ACR",3.47446327749258,1.15983486194455,0.826242914855631,1.40374560688028,0.160394616352224,0.345037425708607
"ACRBP",16.6989418479633,0.235696872851747,0.466091189200052,0.505688325188622,0.61307546537373,0.771418377824708
"ACRC",15.4915666658932,-0.734923136766355,0.494760540223932,-1.4854117841203,0.137434775946977,0.312712497751665
"ACRV1",3.14503033368792,-0.233897461028776,0.834377308646745,-0.280325769414952,0.779227581896684,0.878200776360192
"ACSBG1",8.96000455430164,0.322837221536201,0.655218222304306,0.492717098741286,0.622212494248759,0.776762289015875
"ACSBG2",8.40308772391622,1.57441510248505,0.588271866663017,2.67633927730718,0.00744312555112666,0.0490440629696085
"ACSF2",304.410591538878,0.673213570438643,0.459724648370472,1.46438432836895,0.1430889676365,0.320566631271612
"ACSF3",107.861123294518,-0.34933612443945,0.266620926206947,-1.31023520700059,0.190116278843817,0.382667364147549
"ACSL1",1443.58598490158,-0.0604940050295543,0.448179810559911,-0.134977086437649,0.892629990895484,0.944120057667779
"ACSL3",1654.12796905034,0.185924454367857,0.321271988424921,0.578713554453894,0.562782468559867,0.734062175604298
"ACSL4",801.606973747705,-0.442720850342321,0.295657670635254,-1.49741033064045,0.134286521865201,0.30846056775256
"ACSL5",176.978965827449,-1.11218982635182,0.293506120255596,-3.78932413873783,0.000151057705445448,0.00338068438643062
"ACSL6",85.2149639831312,-0.107788284281798,0.602218462403404,-0.178985353341085,NA,NA
"ACSM1",12.8694982339987,0.341442664903687,0.587498828039626,0.581180163444781,0.56111903541088,0.733072985180539
"ACSM2A",2.68336655613435,1.77145334857417,0.855901621843153,2.06969271159857,0.038481129714066,0.14028451378016
"ACSM2B",2.6298805550625,1.46384735776153,0.892817031281136,1.63958269888849,0.101091962803976,0.258193207116892
"ACSM3",58.45099194508,-0.5228229901898,0.332173454408115,-1.57394573001444,0.115499996477297,0.280210820144492
"ACSM4",7.59425391591746,-1.67806941983602,0.617181278858669,-2.71892469411777,0.00654945172310993,0.0451825707485699
"ACSM5",22.5476616672173,1.3298384724492,0.495795670671201,2.6822309090535,0.00731329611578452,0.0484531945192532
"ACSS1",333.390499959758,-0.241963678705255,0.342329517761351,-0.706815118624786,0.479681377983989,0.667962150689449
"ACSS2",352.581112966474,-1.04556591629374,0.44347108703166,-2.35768677343129,0.0183892019926029,0.0872224845135873
"ACSS3",238.18459277908,0.69139823531631,0.540829168421714,1.27840411665295,0.201106973287648,0.395995773447367
"ACTA1",26.0187059733599,-0.0393689694244864,0.774873554630198,-0.0508069596506941,0.959479345042404,0.979102833219468
"ACTA2",2269.87479823966,-0.487386080091744,0.358419506255205,-1.35982018719905,0.173886832537426,0.361523419587211
"ACTB",16807.0484930152,-0.738585494299735,0.25204213487666,-2.93040484941604,0.0033852064823504,0.0293248947785207
"ACTBL2",5.06166584794275,0.243679091442754,0.735687495059896,0.331226360484644,0.740473510189113,0.855002915731262
"ACTC1",2.97078701735553,1.47591465474651,0.796245126353114,1.85359332936373,0.0637973626641509,0.193549531461356
"ACTG1",6385.31172805443,-0.538449541525265,0.308241157120945,-1.74684505649579,0.0806642185813048,0.225026579608303
"ACTG1P4",6.48975894053109,-0.0529836462622437,0.669823033610701,-0.0791009619012857,0.936952318425894,0.968112223346914
"ACTG2",365.329486410327,-1.81986217109746,0.657950482986351,-2.76595612915632,0.00567561696783843,0.0410794395701962
"ACTL10",22.4295085512674,-0.0831783410152147,0.494007253025362,-0.168374736414941,0.866288481769966,0.92895932644114
"ACTL6A",705.744993528795,0.0548011839407474,0.409525869080482,0.133816171524875,0.893547939182134,0.9446607613152
"ACTL6B",10.0878206205345,2.94566063877555,0.752768803185932,3.91310137496223,9.11182592469355e-05,0.00244498712841937
"ACTL7A",2.71562376598443,0.580980863600352,0.882656451089604,0.658218566105934,0.510397696365651,0.69415428889108
"ACTL7B",1.37402813541955,2.0834771162099,0.891850246519065,2.33612887852172,0.0194845256181766,0.090276818746772
"ACTL8",43.1393146162431,-1.55995641823888,0.871339808510871,-1.7902962805118,0.0734062939063458,0.212111067297765
"ACTL9",0.715415424454956,0.438308140967447,0.898044055936087,0.488069753449425,0.625500434348796,NA
"ACTN1",2297.92631444967,0.036469662587086,0.25431003590388,0.143406305053845,0.885969303731401,0.940343361409253
"ACTN1-AS1",1.79328572226592,0.707516500193213,0.853523188132066,0.828936471827569,0.407140356107944,0.606503339775111
"ACTN2",15.3583161499011,2.7634219238076,0.726035978886834,3.80617766084334,0.000141131021359862,0.00324896667344185
"ACTN3",6.42898206991645,1.61211763027246,0.644789158254825,2.50022446815915,0.0124114637684662,0.0678964451609048
"ACTN4",2648.88460001038,-0.412872772221303,0.2918914051761,-1.41447389302955,0.157222807474872,0.340527234965003
"ACTR10",438.416293726575,0.307996573477215,0.249960996759353,1.23217852973172,0.217882401668981,0.416611401581295
"ACTR1A",826.575798618908,0.121167043402278,0.263886047413229,0.459164266508333,0.646116209024587,0.793241820959763
"ACTR1B",327.278390753611,-0.00997534520420935,0.28669061655061,-0.0347948088578211,0.972243360058135,0.985463171439082
"ACTR2",4471.80114450438,-0.188215862022623,0.244599837807315,-0.769484819408961,0.441605553016179,0.637359723447987
"ACTR3",2870.24012299674,-0.306223463694349,0.273195605257282,-1.12089454515918,0.262332753085185,0.467086232803791
"ACTR3B",135.962402938425,-0.32689245057974,0.517410603610018,-0.631785371809127,0.527527133549892,0.707941684167526
"ACTR3BP2",0.588125110052844,0.0622969720383885,0.856290229604543,0.0727521696319703,0.942003333141496,NA
"ACTR3BP5",1.78143206809072,0.108197018409334,0.905863225614374,0.119440789017517,NA,NA
"ACTR3C",50.7008581811011,-0.379557535974035,0.420855411689947,-0.901871582094954,0.367125088868329,0.569757540775942
"ACTR5",98.0189534426997,0.377539573633589,0.224684095210163,1.68031285561379,0.0928964611141839,0.246017322522461
"ACTR6",264.203122878007,-0.28128294158816,0.303240462229018,-0.927590399778922,0.353620079459166,0.558034162836702
"ACTR8",323.920678776383,0.168108483727365,0.258826338156501,0.649503002378829,0.516013306447618,0.698861354456042
"ACTRT1",2.39565053347104,2.01431546973243,0.878071064885184,2.29402328614008,0.0217891612138902,0.0969902422138051
"ACTRT2",1.89674524384832,1.47262108297429,0.881849006361619,1.6699242980951,0.094934342245832,0.249100171702273
"ACTRT3",16.9777585857758,-0.087668219055851,0.530409295392516,-0.16528409252514,0.868720378940705,0.92994208088357
"ACVR1",283.179041933715,-0.304010106167725,0.243110567351161,-1.25050140551314,0.211116442211807,0.408418971916095
"ACVR1B",465.039621529319,0.831711984826429,0.284058826429023,2.92795684359503,0.00341197400592611,0.0294712779528403
